province,name,zip_code,area_code
"贵州省","台江县",556300,0855
"贵州省","大方县",551600,0857
"贵州省","天柱县",556600,0855
"贵州省","威宁彝族回族苗族自治县",553100,0857
"贵州省","安龙县",552400,0859
"贵州省","岑巩县",557800,0855
"贵州省","平坝区",561100,0851
"贵州省","平塘县",558300,0854
"贵州省","开阳县",550300,0851
"贵州省","德江县",565200,0856
"贵州省","思南县",565100,0856
"贵州省","息烽县",551100,0851
"贵州省","惠水县",550600,0854
"贵州省","播州区",562400,0859
"贵州省","施秉县",556200,0855
"贵州省","普安县",561500,0859
"贵州省","普定县",562100,0851
"贵州省","晴隆县",561400,0859
"贵州省","望谟县",552300,0859
"贵州省","松桃苗族自治县",554100,0856
"贵州省","桐梓县",563200,0851
"贵州省","榕江县",557200,0855
"贵州省","正安县",563400,0851
"贵州省","水城区",553000,0858
"贵州省","汇川区",563100,0851
"贵州省","江口县",554400,0856
"贵州省","沿河土家族自治县",565300,0856
"贵州省","清镇市",551400,0851
"贵州省","湄潭县",564100,0851
"贵州省","独山县",558200,0854
"贵州省","玉屏侗族自治县",554000,0856
"贵州省","瓮安县",550400,0854
"贵州省","白云区",550000,0851
"贵州省","盘州市",553500,0858
"贵州省","石阡县",555100,0856
"贵州省","碧江区",554300,0856
"贵州省","福泉市",550500,0854
"贵州省","红花岗区",563000,0851
"贵州省","纳雍县",553300,0857
"贵州省","紫云苗族布依族自治县",550800,0851
"贵州省","织金县",552100,0857
"贵州省","绥阳县",563300,0851
"贵州省","罗甸县",550100,0854
"贵州省","花溪区",550000,0851
"贵州省","荔波县",558400,0854
"贵州省","西秀区",561000,0851
"贵州省","观山湖区",550000,0851
"贵州省","贞丰县",562200,0859
"贵州省","贵定县",551300,0854
"贵州省","赤水市",564700,0851
"贵州省","赫章县",553200,0857
"贵州省","道真仡佬族苗族自治县",563500,0851
"贵州省","都匀市",558000,0854
"贵州省","金沙县",551800,0857
"贵州省","钟山区",553000,0858
"贵州省","锦屏县",556700,0855
"贵州省","镇宁布依族苗族自治县",561200,0851
"贵州省","镇远县",557700,0855
"贵州省","长顺县",550700,0854
"贵州省","雷山县",557100,0855
"贵州省","麻江县",557600,0855
"贵州省","黄平县",556100,0855
"贵州省","黎平县",557300,0855
"贵州省","黔西市",551500,0857
"贵州省","龙里县",551200,0854
"辽宁省","东洲区",113000,024
"辽宁省","东港市",118300,0415
"辽宁省","中山区",116000,0411
"辽宁省","义县",121100,0416
"辽宁省","于洪区",110100,024
"辽宁省","元宝区",118000,0415
"辽宁省","兴城市",125100,0429
"辽宁省","兴隆台区",124100,0427
"辽宁省","凌河区",121000,0416
"辽宁省","凌海市",121200,0416
"辽宁省","凌源市",122500,0421
"辽宁省","凤城市",118100,0415
"辽宁省","北票市",122100,0421
"辽宁省","北镇市",121300,0416
"辽宁省","千山区",114000,0412
"辽宁省","南票区",125000,0429
"辽宁省","南芬区",117000,024
"辽宁省","双台子区",124000,0427
"辽宁省","双塔区",122000,0421
"辽宁省","古塔区",121000,0416
"辽宁省","台安县",114100,0412
"辽宁省","和平区",110100,024
"辽宁省","喀喇沁左翼蒙古族自治县",122300,0421
"辽宁省","大东区",110000,024
"辽宁省","大洼区",124200,0427
"辽宁省","大石桥市",115100,0417
"辽宁省","太和区",121000,0416
"辽宁省","太子河区",111000,0419
"辽宁省","太平区",123000,0418
"辽宁省","宏伟区",111000,0419
"辽宁省","宽甸满族自治县",118200,0415
"辽宁省","岫岩满族自治县",114300,0412
"辽宁省","平山区",117000,024
"辽宁省","庄河市",116400,0411
"辽宁省","康平县",110500,024
"辽宁省","建平县",122400,0421
"辽宁省","建昌县",125300,0429
"辽宁省","开原市",112300,024
"辽宁省","弓长岭区",111000,0419
"辽宁省","彰武县",123200,0418
"辽宁省","抚顺县",113100,024
"辽宁省","振兴区",118000,0415
"辽宁省","振安区",118000,0415
"辽宁省","文圣区",111000,0419
"辽宁省","新宾满族自治县",113200,024
"辽宁省","新抚区",113000,024
"辽宁省","新民市",110300,024
"辽宁省","新邱区",123000,0418
"辽宁省","旅顺口区",116000,0411
"辽宁省","昌图县",112500,024
"辽宁省","明山区",117000,024
"辽宁省","普兰店区",116200,0411
"辽宁省","望花区",113000,024
"辽宁省","朝阳县",122600,0421
"辽宁省","本溪满族自治县",117100,024
"辽宁省","桓仁满族自治县",117200,024
"辽宁省","沈北新区",110100,024
"辽宁省","沈河区",110000,024
"辽宁省","沙河口区",116000,0411
"辽宁省","法库县",110400,024
"辽宁省","浑南区",110100,024
"辽宁省","海城市",114200,0412
"辽宁省","海州区",123000,0418
"辽宁省","清原满族自治县",113300,024
"辽宁省","清河区",112000,024
"辽宁省","清河门区",123000,0418
"辽宁省","溪湖区",117000,024
"辽宁省","灯塔市",111300,0419
"辽宁省","瓦房店市",116300,0411
"辽宁省","甘井子区",116000,0411
"辽宁省","白塔区",111000,0419
"辽宁省","皇姑区",110000,024
"辽宁省","盖州市",115200,0417
"辽宁省","盘山县",124100,0427
"辽宁省","立山区",114000,0412
"辽宁省","站前区",115000,0417
"辽宁省","细河区",123000,0418
"辽宁省","绥中县",125200,0429
"辽宁省","老边区",115000,0417
"辽宁省","苏家屯区",110100,024
"辽宁省","西丰县",112400,024
"辽宁省","西岗区",116000,0411
"辽宁省","西市区",115000,0417
"辽宁省","调兵山市",112700,024
"辽宁省","辽中区",110200,024
"辽宁省","辽阳县",111200,0419
"辽宁省","连山区",125000,0429
"辽宁省","金州区",116100,0411
"辽宁省","铁东区",114000,0412
"辽宁省","铁岭县",112600,024
"辽宁省","铁西区",110000,024
"辽宁省","铁西区",114000,0412
"辽宁省","银州区",112000,024
"辽宁省","长海县",116500,0411
"辽宁省","阜新蒙古族自治县",123100,0418
"辽宁省","顺城区",113000,024
"辽宁省","鲅鱼圈区",115000,0417
"辽宁省","黑山县",121400,0416
"辽宁省","龙城区",122000,0421
"辽宁省","龙港区",125000,0429
"重庆市","万州区",404100,023
"重庆市","丰都县",408200,023
"重庆市","九龙坡区",400000,023
"重庆市","云阳县",404500,023
"重庆市","北碚区",400700,023
"重庆市","南岸区",400000,023
"重庆市","南川区",404000,023
"重庆市","合川区",404000,023
"重庆市","垫江县",408300,023
"重庆市","城口县",405900,023
"重庆市","大渡口区",400000,023
"重庆市","大足区",404000,023
"重庆市","奉节县",404600,023
"重庆市","巫山县",404700,023
"重庆市","巫溪县",405800,023
"重庆市","巴南区",401300,023
"重庆市","开州区",404000,023
"重庆市","彭水苗族土家族自治县",409600,023
"重庆市","忠县",404300,023
"重庆市","梁平区",404000,023
"重庆市","武隆区",404000,023
"重庆市","永川区",404000,023
"重庆市","江北区",400000,023
"重庆市","江津区",404000,023
"重庆市","沙坪坝区",400000,023
"重庆市","涪陵区",408000,023
"重庆市","渝中区",400000,023
"重庆市","渝北区",401100,023
"重庆市","潼南区",404000,023
"重庆市","璧山区",404000,023
"重庆市","石柱土家族自治县",409100,023
"重庆市","秀山土家族苗族自治县",409900,023
"重庆市","綦江区",404000,023
"重庆市","荣昌区",402400,023
"重庆市","酉阳土家族苗族自治县",409800,023
"重庆市","铜梁区",404000,023
"重庆市","长寿区",401200,023
"重庆市","黔江区",409000,023
"陕西省","三原县",713800,029
"陕西省","临渭区",714000,0913
"陕西省","临潼区",710600,029
"陕西省","丹凤县",726200,0914
"陕西省","乾县",713300,029
"陕西省","佛坪县",723400,0916
"陕西省","佳县",719200,0912
"陕西省","兴平市",713100,029
"陕西省","凤县",721700,0917
"陕西省","凤翔区",721400,0917
"陕西省","勉县",724200,0916
"陕西省","千阳县",721100,0917
"陕西省","华州区",714100,0913
"陕西省","华阴市",714200,0913
"陕西省","南郑区",723100,0916
"陕西省","印台区",727000,0919
"陕西省","合阳县",715300,0913
"陕西省","吴堡县",718200,0912
"陕西省","吴起县",717600,0911
"陕西省","周至县",710400,029
"陕西省","商南县",726300,0914
"陕西省","商州区",726000,0914
"陕西省","城固县",723200,0916
"陕西省","大荔县",715100,0913
"陕西省","太白县",721600,0917
"陕西省","子洲县",718400,0912
"陕西省","子长市",717300,0911
"陕西省","宁强县",724400,0916
"陕西省","宁陕县",711600,0915
"陕西省","安塞区",717400,0911
"陕西省","定边县",718600,0912
"陕西省","宜君县",727200,0919
"陕西省","宜川县",716200,0911
"陕西省","宝塔区",716000,0911
"陕西省","富县",727500,0911
"陕西省","富平县",711700,0913
"陕西省","山阳县",726400,0914
"陕西省","岐山县",722400,0917
"陕西省","岚皋县",725400,0915
"陕西省","平利县",725500,0915
"陕西省","府谷县",719400,0912
"陕西省","延川县",717200,0911
"陕西省","延长县",717100,0911
"陕西省","彬州市",713500,029
"陕西省","志丹县",717500,0911
"陕西省","扶风县",722200,0917
"陕西省","新城区",710000,029
"陕西省","旬邑县",711300,029
"陕西省","旬阳市",725700,0915
"陕西省","未央区",710000,029
"陕西省","杨陵区",712100,029
"陕西省","柞水县",711400,0914
"陕西省","榆阳区",719000,0912
"陕西省","横山区",719100,0912
"陕西省","武功县",712200,029
"陕西省","永寿县",713400,029
"陕西省","汉台区",723000,0916
"陕西省","汉滨区",725000,0915
"陕西省","汉阴县",725100,0915
"陕西省","泾阳县",713700,029
"陕西省","洋县",723300,0916
"陕西省","洛南县",726100,0914
"陕西省","洛川县",727400,0911
"陕西省","淳化县",711200,029
"陕西省","清涧县",718300,0912
"陕西省","渭城区",712000,029
"陕西省","渭滨区",721000,0917
"陕西省","潼关县",714300,0913
"陕西省","澄城县",715200,0913
"陕西省","灞桥区",710000,029
"陕西省","王益区",727000,0919
"陕西省","甘泉县",716100,0911
"陕西省","留坝县",724100,0916
"陕西省","略阳县",724300,0916
"陕西省","白水县",715600,0913
"陕西省","白河县",725800,0915
"陕西省","眉县",722300,0917
"陕西省","石泉县",725200,0915
"陕西省","碑林区",710000,029
"陕西省","礼泉县",713200,029
"陕西省","神木市",719300,0912
"陕西省","秦都区",712000,029
"陕西省","米脂县",718100,0912
"陕西省","紫阳县",725300,0915
"陕西省","绥德县",718000,0912
"陕西省","耀州区",727100,0919
"陕西省","莲湖区",710000,029
"陕西省","蒲城县",715500,0913
"陕西省","蓝田县",710500,029
"陕西省","西乡县",723500,0916
"陕西省","鄠邑区",710300,029
"陕西省","金台区",721000,0917
"陕西省","镇坪县",725600,0915
"陕西省","镇安县",711500,0914
"陕西省","镇巴县",723600,0916
"陕西省","长安区",710100,029
"陕西省","长武县",713600,029
"陕西省","阎良区",710000,029
"陕西省","陇县",721200,0917
"陕西省","陈仓区",721300,0917
"陕西省","雁塔区",710000,029
"陕西省","靖边县",718500,0912
"陕西省","韩城市",715400,0913
"陕西省","高陵区",710200,029
"陕西省","麟游县",721500,0917
"陕西省","黄陵县",727300,0911
"陕西省","黄龙县",715700,0911
"青海省","久治县",814400,0975
"青海省","乌兰县",817100,0977
"青海省","乐都区",810700,0972
"青海省","互助土族自治县",810500,0972
"青海省","共和县",813000,0974
"青海省","兴海县",813300,0974
"青海省","刚察县",812300,0970
"青海省","化隆回族自治县",810900,0972
"青海省","同仁市",811300,0973
"青海省","同德县",813200,0974
"青海省","囊谦县",815200,0976
"青海省","城东区",810000,0971
"青海省","城中区",810000,0971
"青海省","城北区",810000,0971
"青海省","城西区",810000,0971
"青海省","大通回族土族自治县",810100,0971
"青海省","天峻县",817200,0977
"青海省","尖扎县",811200,0973
"青海省","平安区",810600,0972
"青海省","循化撒拉族自治县",811100,0972
"青海省","德令哈市",817000,0977
"青海省","曲麻莱县",815500,0976
"青海省","杂多县",815300,0976
"青海省","格尔木市",816000,0979
"青海省","民和回族土族自治县",810800,0972
"青海省","河南蒙古族自治县",811500,0973
"青海省","治多县",815400,0976
"青海省","泽库县",811400,0973
"青海省","海晏县",812200,0970
"青海省","湟中区",811600,0972
"青海省","湟源县",812100,0971
"青海省","玉树市",815000,0976
"青海省","玛多县",813500,0975
"青海省","玛沁县",814000,0975
"青海省","班玛县",814300,0975
"青海省","甘德县",814100,0975
"青海省","祁连县",810400,0970
"青海省","称多县",815100,0976
"青海省","茫崖市",817000,0977
"青海省","贵南县",813100,0974
"青海省","贵德县",811700,0974
"青海省","达日县",814200,0975
"青海省","都兰县",816100,0977
"青海省","门源回族自治县",810300,0970
"黑龙江省","东宁市",157200,0453
"黑龙江省","东安区",157000,0453
"黑龙江省","东山区",154100,0468
"黑龙江省","东风区",154000,0454
"黑龙江省","丰林县",153000,0458
"黑龙江省","乌翠区",153000,0458
"黑龙江省","五大连池市",164100,0456
"黑龙江省","五常市",150200,0451
"黑龙江省","伊美区",153000,0458
"黑龙江省","依兰县",154800,0451
"黑龙江省","依安县",161500,0452
"黑龙江省","克东县",164800,0452
"黑龙江省","克山县",161600,0452
"黑龙江省","兰西县",151500,0455
"黑龙江省","兴安区",154100,0468
"黑龙江省","兴山区",154100,0468
"黑龙江省","前进区",154000,0454
"黑龙江省","加格达奇区",165000,0457
"黑龙江省","勃利县",154500,0464
"黑龙江省","北安市",164000,0456
"黑龙江省","北林区",152000,0455
"黑龙江省","南山区",154100,0468
"黑龙江省","南岔县",153100,0458
"黑龙江省","南岗区",150000,0451
"黑龙江省","友好区",153000,0458
"黑龙江省","友谊县",155800,0469
"黑龙江省","双城区",150100,0451
"黑龙江省","同江市",156400,0454
"黑龙江省","向阳区",154100,0468
"黑龙江省","向阳区",154000,0454
"黑龙江省","呼中区",165000,0457
"黑龙江省","呼兰区",150500,0451
"黑龙江省","呼玛县",165100,0457
"黑龙江省","嘉荫县",153200,0458
"黑龙江省","四方台区",155100,0469
"黑龙江省","城子河区",158100,0467
"黑龙江省","塔河县",165200,0457
"黑龙江省","大同区",163500,0459
"黑龙江省","大箐山县",153100,0458
"黑龙江省","嫩江市",161400,0456
"黑龙江省","孙吴县",164200,0456
"黑龙江省","宁安市",157400,0453
"黑龙江省","安达市",151400,0455
"黑龙江省","宝山区",155100,0469
"黑龙江省","宝清县",155600,0469
"黑龙江省","宾县",150400,0451
"黑龙江省","密山市",158300,0467
"黑龙江省","富拉尔基区",161000,0452
"黑龙江省","富裕县",161200,0452
"黑龙江省","富锦市",156300,0454
"黑龙江省","尖山区",155100,0469
"黑龙江省","尚志市",150600,0451
"黑龙江省","岭东区",155100,0469
"黑龙江省","工农区",154100,0468
"黑龙江省","巴彦县",151800,0451
"黑龙江省","平房区",150000,0451
"黑龙江省","庆安县",152400,0455
"黑龙江省","延寿县",150700,0451
"黑龙江省","建华区",161000,0452
"黑龙江省","恒山区",158100,0467
"黑龙江省","抚远市",156500,0454
"黑龙江省","拜泉县",164700,0452
"黑龙江省","新兴区",154600,0464
"黑龙江省","新林区",165023,0457
"黑龙江省","方正县",150800,0451
"黑龙江省","昂昂溪区",161000,0452
"黑龙江省","明水县",151700,0455
"黑龙江省","望奎县",152100,0455
"黑龙江省","木兰县",151900,0451
"黑龙江省","杜尔伯特蒙古族自治县",166200,0459
"黑龙江省","松北区",150000,0451
"黑龙江省","松岭区",165010,0457
"黑龙江省","林口县",157600,0453
"黑龙江省","林甸县",166300,0459
"黑龙江省","桃山区",154600,0464
"黑龙江省","桦南县",154400,0454
"黑龙江省","桦川县",154300,0454
"黑龙江省","梅里斯达斡尔族区",161000,0452
"黑龙江省","梨树区",158100,0467
"黑龙江省","汤原县",154700,0454
"黑龙江省","汤旺县",153000,0458
"黑龙江省","泰来县",162400,0452
"黑龙江省","海伦市",152300,0455
"黑龙江省","海林市",157100,0453
"黑龙江省","滴道区",158100,0467
"黑龙江省","漠河市",165300,0457
"黑龙江省","爱民区",157000,0453
"黑龙江省","爱辉区",164300,0456
"黑龙江省","甘南县",162100,0452
"黑龙江省","碾子山区",161000,0452
"黑龙江省","穆棱市",157500,0453
"黑龙江省","红岗区",163500,0459
"黑龙江省","绥棱县",152200,0455
"黑龙江省","绥滨县",156200,0468
"黑龙江省","绥芬河市",157300,0453
"黑龙江省","肇东市",151100,0455
"黑龙江省","肇州县",166400,0459
"黑龙江省","肇源县",166500,0459
"黑龙江省","茄子河区",154600,0464
"黑龙江省","萝北县",154200,0468
"黑龙江省","萨尔图区",163300,0459
"黑龙江省","虎林市",158400,0467
"黑龙江省","西安区",157000,0453
"黑龙江省","让胡路区",163400,0459
"黑龙江省","讷河市",161300,0452
"黑龙江省","逊克县",164400,0456
"黑龙江省","通河县",150900,0451
"黑龙江省","道外区",150000,0451
"黑龙江省","道里区",150000,0451
"黑龙江省","郊区",154000,0454
"黑龙江省","金林区",153000,0458
"黑龙江省","铁力市",152500,0458
"黑龙江省","铁锋区",161000,0452
"黑龙江省","阳明区",157000,0453
"黑龙江省","阿城区",150300,0451
"黑龙江省","集贤县",155900,0469
"黑龙江省","青冈县",151600,0455
"黑龙江省","饶河县",155700,0469
"黑龙江省","香坊区",150000,0451
"黑龙江省","鸡东县",158200,0467
"黑龙江省","鸡冠区",158100,0467
"黑龙江省","麻山区",158100,0467
"黑龙江省","龙凤区",163700,0459
"黑龙江省","龙江县",161100,0452
"黑龙江省","龙沙区",161100,0452
